Date,adj_log_return,realised_vol_21d
2019-12-30,-0.005528606,0.004840797499962947
2019-12-31,0.00242642,0.004721189736154818
2020-01-02,0.009308283,0.004448828596604556
2020-01-03,-0.007600931,0.004539568757436236
2020-01-06,0.003807893,0.004465041041053255
2020-01-07,-0.002816043,0.004590356749891193
2020-01-08,0.005315677,0.004360232913184074
2020-01-09,0.006757587,0.004349719943420367
2020-01-10,-0.002881872,0.004431963866839922
2020-01-13,0.00685401,0.004552758956096709
2020-01-14,-0.001526122,0.004379719109914279
2020-01-15,0.00225731,0.00437270117643755
2020-01-16,0.008283967,0.004465287099487906
2020-01-17,0.00310788,0.004455211961975207
2020-01-21,-0.001959965,0.0045215392901027645
2020-01-22,0.000120619,0.004510414636036935
2020-01-23,0.001146461,0.004471629246641568
2020-01-24,-0.008933141,0.005028581870174813
2020-01-27,-0.016159265,0.0062856732987130876
2020-01-28,0.0104245196235659,0.006580274933211185
2020-01-29,-0.000826063,0.0065851165728618
2020-01-30,0.003239696,0.006457070618885699
2020-01-31,-0.018324531,0.007692472034119384
2020-02-03,0.007400878,0.007587373524993137
2020-02-04,0.015126660616235,0.008070973673651448
2020-02-05,0.0114816632188512,0.008373815988641814
2020-02-06,0.003359261,0.008328967920543742
2020-02-07,-0.005344037,0.008417576691687108
2020-02-10,0.007437759,0.008441611424990274
2020-02-11,0.00173151,0.008391141529915096
2020-02-12,0.006421879,0.00837755530850717
2020-02-13,-0.001067305,0.008370259286093841
2020-02-14,0.001600827,0.008368034381663423
2020-02-18,-0.002580357,0.00825270750699918
2020-02-19,0.004769874,0.0082835678436672
2020-02-20,-0.004116649,0.008334116905614914
2020-02-21,-0.01035155,0.008683125480241893
2020-02-24,-0.033728046,0.011418554326874471
2020-02-25,-0.030770723,0.013024696302387626
2020-02-26,-0.003685175,0.012644424113212354
2020-02-27,-0.045951139,0.015566262144705516
2020-02-28,-0.004210699,0.015543994487325768
2020-03-02,0.042394998,0.01858757435908789
2020-03-03,-0.029050072,0.019174122210159017
2020-03-04,0.041173459,0.021402639985043263
2020-03-05,-0.033806668,0.02213225435050592
2020-03-06,-0.016669388,0.021998917281096257
2020-03-09,-0.081312544,0.02741474451218118
2020-03-10,0.0504506085899185,0.030370420834032054
2020-03-11,-0.049976734,0.03159105033599596
2020-03-12,-0.100568767,0.03717282406428719
2020-03-13,0.082028051,0.04255534992027906
2020-03-16,-0.115886544,0.04824667443560497
2020-03-17,0.052584894,0.05042111347624795
